767	0.4222,0.5000,0.4517	success
768	0.5846,0.6000,0.5920	success
769	0.9596,0.5833,0.6674	success
770	1.0000,1.0000,1.0000	success
771	0.3043,0.3333,0.3182	success
772	0.0960,0.2000,0.1297	success
773	0.9667,0.5556,0.6491	success
774	0.9658,0.7500,0.8233	success
775	1.0000,1.0000,1.0000	success
776	1.0000,1.0000,1.0000	success
777	0.4448,0.6180,0.4772	success
778	0.6000,0.6232,0.6064	success
779	0.8000,0.7600,0.7778	success
780	0.1667,0.3333,0.2222	success
781	0.6282,0.6160,0.5802	success
782	0.9887,0.9083,0.9408	success
783	0.7171,0.7230,0.7181	success
784	fail	fail
785	0.7067,0.6600,0.6576	success
786	fail	fail
787	1.0000,1.0000,1.0000	success
788	1.0000,1.0000,1.0000	success
789	1.0000,1.0000,1.0000	success
790	1.0000,1.0000,1.0000	success
791	1.0000,1.0000,1.0000	success
792	fail	fail
793	0.7889,0.8519,0.8096	success
794	0.9510,0.6111,0.6958	success
795	0.7928,0.7900,0.7909	success
796	0.9167,0.8190,0.8322	success
797	1.0000,1.0000,1.0000	success
798	fail	fail
799	1.0000,1.0000,1.0000	success
800	0.8750,0.9362,0.8878	success
801	1.0000,1.0000,1.0000	success
802	0.5886,0.6000,0.5941	success
803	1.0000,1.0000,1.0000	success
804	0.9905,0.8000,0.8618	success
805	0.5525,0.3500,0.3864	success
806	fail	fail
807	1.0000,1.0000,1.0000	success
808	0.9744,0.8772,0.9114	success
809	0.9093,0.9252,0.9166	success
810	0.4248,0.4248,0.4248	success
811	1.0000,1.0000,1.0000	success
812	0.6000,0.5981,0.5990	success
813	1.0000,1.0000,1.0000	success
814	0.3030,0.3333,0.3175	success
815	fail	fail
816	1.0000,1.0000,1.0000	success
817	fail	fail
818	1.0000,1.0000,1.0000	success
819	1.0000,1.0000,1.0000	success
820	0.7997,0.8397,0.8135	success
821	0.9980,0.8571,0.9038	success
822	0.9750,0.7143,0.7988	success
823	0.9966,0.9048,0.9269	success
824	0.7500,0.8000,0.6571	success
825	1.0000,1.0000,1.0000	success
826	1.0000,1.0000,1.0000	success
827	1.0000,1.0000,1.0000	success
828	0.3333,0.4000,0.3600	success
829	1.0000,1.0000,1.0000	success
830	1.0000,1.0000,1.0000	success
831	fail	fail
832	1.0000,1.0000,1.0000	success
833	1.0000,1.0000,1.0000	success
834	1.0000,1.0000,1.0000	success
835	0.5000,0.6667,0.5556	success
836	0.8889,0.8333,0.8222	success
837	0.5920,0.6000,0.5959	success
838	0.7921,0.4861,0.4674	success
839	fail	fail
840	0.5889,0.6000,0.5943	success
841	1.0000,1.0000,1.0000	success
842	1.0000,1.0000,1.0000	success
843	1.0000,1.0000,1.0000	success
844	1.0000,1.0000,1.0000	success
845	1.0000,1.0000,1.0000	success
846	1.0000,1.0000,1.0000	success
847	0.2184,0.3333,0.2639	success
848	0.2063,0.3333,0.2549	success
849	1.0000,1.0000,1.0000	success
850	1.0000,1.0000,1.0000	success
851	0.9630,0.6667,0.7582	success
852	0.9756,0.6111,0.7096	success
853	0.4583,0.5000,0.4783	success
854	0.9907,0.8333,0.8842	success
855	0.5882,0.6000,0.5939	success
856	1.0000,1.0000,1.0000	success
857	1.0000,1.0000,1.0000	success
858	1.0000,1.0000,1.0000	success
859	1.0000,1.0000,1.0000	success
860	1.0000,1.0000,1.0000	success
861	0.9300,0.8852,0.8841	success
862	1.0000,1.0000,1.0000	success
863	1.0000,1.0000,1.0000	success
864	1.0000,1.0000,1.0000	success
865	1.0000,1.0000,1.0000	success
866	0.4000,0.5000,0.4375	success
867	1.0000,1.0000,1.0000	success
868	fail	fail
869	0.2745,0.3333,0.3011	success
870	0.2796,0.3333,0.3041	success
871	0.5714,0.6000,0.5846	success
872	0.9658,0.6667,0.7344	success
873	1.0000,1.0000,1.0000	success
874	1.0000,1.0000,1.0000	success
875	0.3056,0.3333,0.3188	success
876	1.0000,1.0000,1.0000	success
877	1.0000,1.0000,1.0000	success
878	0.9706,0.8000,0.8418	success
879	1.0000,1.0000,1.0000	success
880	1.0000,1.0000,1.0000	success
881	1.0000,1.0000,1.0000	success
882	0.5000,0.6667,0.5556	success
883	1.0000,1.0000,1.0000	success
884	1.0000,1.0000,1.0000	success
885	0.9710,0.8333,0.8737	success
886	0.5000,0.6667,0.5556	success
887	1.0000,1.0000,1.0000	success
888	1.0000,1.0000,1.0000	success
889	1.0000,1.0000,1.0000	success
890	0.4583,0.5000,0.4773	success
891	1.0000,1.0000,1.0000	success
892	0.5636,0.6000,0.5800	success
893	1.0000,1.0000,1.0000	success
894	1.0000,1.0000,1.0000	success
895	0.5423,0.4600,0.4878	success
896	0.3837,0.4667,0.4048	success
897	0.5393,0.5556,0.5472	success
898	0.6751,0.5476,0.5868	success
899	0.9667,0.6508,0.7306	success
900	0.9811,0.6571,0.7565	success
901	0.8905,0.8333,0.8313	success
902	0.5742,0.6000,0.5862	success
903	1.0000,1.0000,1.0000	success
904	0.5667,0.4667,0.5018	success
905	0.9905,0.9000,0.9285	success
906	1.0000,1.0000,1.0000	success
907	0.5925,0.6000,0.5962	success
908	0.1107,0.1429,0.1247	success
909	1.0000,1.0000,1.0000	success
910	0.9902,0.9444,0.9647	success
911	1.0000,1.0000,1.0000	success
912	0.5586,0.6000,0.5769	success
913	1.0000,1.0000,1.0000	success
914	1.0000,1.0000,1.0000	success
915	1.0000,1.0000,1.0000	success
916	1.0000,1.0000,1.0000	success
917	1.0000,1.0000,1.0000	success
918	1.0000,1.0000,1.0000	success
919	1.0000,1.0000,1.0000	success
920	1.0000,1.0000,1.0000	success
921	1.0000,1.0000,1.0000	success
922	0.9947,0.8571,0.9081	success
923	0.9667,0.6667,0.7602	success
924	1.0000,1.0000,1.0000	success
925	0.4762,0.5556,0.4667	success
926	1.0000,1.0000,1.0000	success
927	0.8111,0.8904,0.8379	success
928	fail	fail
929	1.0000,1.0000,1.0000	success
930	1.0000,1.0000,1.0000	success
931	0.2818,0.2618,0.2707	success
932	0.9901,0.8743,0.9182	success
933	0.8043,0.6667,0.7071	success
934	0.9837,0.7778,0.8583	success
935	1.0000,1.0000,1.0000	success
936	0.6562,0.6562,0.6467	success
937	0.7781,0.8571,0.8056	success
938	fail	fail
939	0.9860,0.6600,0.7705	success
940	0.8758,0.7556,0.7989	success
941	0.8000,0.9917,0.8624	success
942	0.3137,0.3333,0.3232	success
943	1.0000,1.0000,1.0000	success
944	1.0000,1.0000,1.0000	success
945	1.0000,1.0000,1.0000	success
946	0.3333,0.3067,0.3194	success
947	1.0000,1.0000,1.0000	success
948	fail	fail
949	0.6667,0.9833,0.7692	success
950	1.0000,1.0000,1.0000	success
951	0.3333,0.3137,0.3232	success
952	1.0000,1.0000,1.0000	success
953	1.0000,1.0000,1.0000	success
954	0.8667,0.9929,0.9164	success
955	1.0000,1.0000,1.0000	success
956	1.0000,1.0000,1.0000	success
957	1.0000,1.0000,1.0000	success
958	0.3333,0.3099,0.3212	success
959	1.0000,1.0000,1.0000	success
960	0.9837,0.8667,0.9176	success
961	1.0000,1.0000,1.0000	success
962	1.0000,1.0000,1.0000	success
963	1.0000,1.0000,1.0000	success
964	0.9955,0.9333,0.9609	success
965	1.0000,1.0000,1.0000	success
966	0.4714,0.5846,0.5111	success
967	fail	fail
968	0.8342,0.5576,0.6131	success
969	1.0000,1.0000,1.0000	success
970	1.0000,1.0000,1.0000	success
971	fail	fail
972	0.3067,0.3333,0.3194	success
973	0.3333,0.3016,0.3167	success
974	0.5038,0.5167,0.5100	success
975	fail	fail
976	0.9697,0.7778,0.8508	success
977	0.7009,0.7143,0.7073	success
978	0.6000,0.5849,0.5922	success
979	fail	fail
980	0.7665,0.8220,0.7792	success
981	fail	fail
982	1.0000,1.0000,1.0000	success
983	1.0000,1.0000,1.0000	success
984	0.7857,0.9864,0.8463	success
985	0.5810,0.6000,0.5900	success
986	0.2188,0.3333,0.2642	success
987	1.0000,1.0000,1.0000	success
988	1.0000,1.0000,1.0000	success
989	1.0000,1.0000,1.0000	success
990	0.9881,0.7778,0.8273	success
991	fail	fail
992	0.9771,0.8939,0.9251	success
993	0.9861,0.8214,0.8593	success
994	0.5789,0.4667,0.4889	success
995	0.5781,0.5000,0.5217	success
996	1.0000,1.0000,1.0000	success
997	1.0000,1.0000,1.0000	success
998	0.9942,0.9100,0.9463	success
999	1.0000,1.0000,1.0000	success
